External ID,S.no,Debit,Account ID,Debit Internal ID,Credit,Credit Internal ID,Date,Customer,Entity ID,Invoice#,Memo,Description,Debit AMT,Credit AMT
EXTERNAL - GV2024105-Inventory,688.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024105-Inventory,"Cambodian Zulite Stone Co., Ltd. - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,81.00
EXTERNAL - SR388-2B2-Inventory,689,A12001 - Inventory (New),953,953,,,7/29/2025,Richwood Hospitality Co. LTD,1285,SR388-2B2-Inventory,Richwood Hospitality Co. LTD - Import July 25 cogs for freight from SPS to Netsuite,Import July 25 cogs for freight from SPS to Netsuite,650.00,
EXTERNAL - SR388-2B2-Inventory,689.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,Richwood Hospitality Co. LTD,1285,SR388-2B2-Inventory,Richwood Hospitality Co. LTD - Import July 25 cogs for freight from SPS to Netsuite,Import July 25 cogs for freight from SPS to Netsuite,,650.00
EXTERNAL - 24JSF12013-Inventory,690,A12001 - Inventory (New),953,953,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF12013-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,34.00,
EXTERNAL - 24JSF12013-Inventory,690.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF12013-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,34.00
EXTERNAL - 24JSF10020-Inventory,691,A12001 - Inventory (New),953,953,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF10020-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,34.00,
EXTERNAL - 24JSF10020-Inventory,691.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF10020-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,34.00
EXTERNAL - 24JSF11064-Inventory,692,A12001 - Inventory (New),953,953,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF11064-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,34.00,
EXTERNAL - 24JSF11064-Inventory,692.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF11064-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,34.00
EXTERNAL - 24RT111801-Inventory,693,A12001 - Inventory (New),953,953,,,7/29/2025,"Jasfer Industry Co., Limited",137,24RT111801-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,39.00,
EXTERNAL - 24RT111801-Inventory,693.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Jasfer Industry Co., Limited",137,24RT111801-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,39.00
EXTERNAL - 24RT112008-Inventory,694,A12001 - Inventory (New),953,953,,,7/29/2025,"Jasfer Industry Co., Limited",137,24RT112008-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,32.00,
EXTERNAL - 24RT112008-Inventory,694.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Jasfer Industry Co., Limited",137,24RT112008-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,32.00
EXTERNAL - 24JS112005-Inventory,695,A12001 - Inventory (New),953,953,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JS112005-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,43.00,
EXTERNAL - 24JS112005-Inventory,695.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Jasfer Industry Co., Limited",137,24JS112005-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,43.00
EXTERNAL - 24JS112006-Inventory,696,A12001 - Inventory (New),953,953,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JS112006-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,33.00,
EXTERNAL - 24JS112006-Inventory,696.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Jasfer Industry Co., Limited",137,24JS112006-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,33.00
EXTERNAL - 24RT112108-Inventory,697,A12001 - Inventory (New),953,953,,,7/29/2025,"Jasfer Industry Co., Limited",137,24RT112108-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,68.00,
EXTERNAL - 24RT112108-Inventory,697.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Jasfer Industry Co., Limited",137,24RT112108-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,68.00
EXTERNAL - 20250130-Inventory,698,A12001 - Inventory (New),953,953,,,7/29/2025,An Cuong Wood-Working,1542,20250130-Inventory,An Cuong Wood-Working - Import July 25 cogs for freight from SPS to Netsuite,Import July 25 cogs for freight from SPS to Netsuite,2710.00,
EXTERNAL - 20250130-Inventory,698.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,An Cuong Wood-Working,1542,20250130-Inventory,An Cuong Wood-Working - Import July 25 cogs for freight from SPS to Netsuite,Import July 25 cogs for freight from SPS to Netsuite,,2710.00
EXTERNAL - 24RT111203-Inventory,699,A12001 - Inventory (New),953,953,,,7/29/2025,"Jasfer Industry Co., Limited",137,24RT111203-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,43.00,
EXTERNAL - 24RT111203-Inventory,699.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Jasfer Industry Co., Limited",137,24RT111203-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,43.00
EXTERNAL - 24JSF11038-Inventory,700,A12001 - Inventory (New),953,953,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF11038-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,34.00,
EXTERNAL - 24JSF11038-Inventory,700.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF11038-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,34.00
EXTERNAL - ZB202312010USA-Inventory,701,A12001 - Inventory (New),953,953,,,7/29/2025,ZBOM Cabinets Corp.,1297,ZB202312010USA-Inventory,ZBOM Cabinets Corp. - Import July 25 cogs for freight from SPS to Netsuite,Import July 25 cogs for freight from SPS to Netsuite,1500.00,
EXTERNAL - ZB202312010USA-Inventory,701.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,ZBOM Cabinets Corp.,1297,ZB202312010USA-Inventory,ZBOM Cabinets Corp. - Import July 25 cogs for freight from SPS to Netsuite,Import July 25 cogs for freight from SPS to Netsuite,,1500.00
EXTERNAL - 24BL112201-Inventory,702,A12001 - Inventory (New),953,953,,,7/29/2025,"Jasfer Industry Co., Limited",137,24BL112201-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,39.00,
EXTERNAL - 24BL112201-Inventory,702.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Jasfer Industry Co., Limited",137,24BL112201-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,39.00
EXTERNAL - 20250129-Inventory,703,A12001 - Inventory (New),953,953,,,7/29/2025,An Cuong Wood-Working,1542,20250129-Inventory,An Cuong Wood-Working - Import July 25 cogs for freight from SPS to Netsuite,Import July 25 cogs for freight from SPS to Netsuite,970.00,
EXTERNAL - 20250129-Inventory,703.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,An Cuong Wood-Working,1542,20250129-Inventory,An Cuong Wood-Working - Import July 25 cogs for freight from SPS to Netsuite,Import July 25 cogs for freight from SPS to Netsuite,,970.00
EXTERNAL - 24JSF11050-Inventory,704,A12001 - Inventory (New),953,953,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF11050-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,64.00,
EXTERNAL - 24JSF11050-Inventory,704.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF11050-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,64.00
EXTERNAL - 24JS120205-Inventory,705,A12001 - Inventory (New),953,953,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JS120205-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,110.00,
EXTERNAL - 24JS120205-Inventory,705.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Jasfer Industry Co., Limited",137,24JS120205-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,110.00
EXTERNAL - 24JSF12016-Inventory,706,A12001 - Inventory (New),953,953,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF12016-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,35.00,
EXTERNAL - 24JSF12016-Inventory,706.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF12016-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,35.00
EXTERNAL - 24RT110505-Inventory,707,A12001 - Inventory (New),953,953,,,7/29/2025,"Jasfer Industry Co., Limited",137,24RT110505-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,34.00,
EXTERNAL - 24RT110505-Inventory,707.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Jasfer Industry Co., Limited",137,24RT110505-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,34.00
EXTERNAL - 1422/VE-Inventory,708,A12001 - Inventory (New),953,953,,,7/29/2025,Atlas Concorde,1232,1422/VE-Inventory,Atlas Concorde - Import July 25 cogs for freight from SPS to Netsuite,Import July 25 cogs for freight from SPS to Netsuite,770.00,
EXTERNAL - 1422/VE-Inventory,708.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,Atlas Concorde,1232,1422/VE-Inventory,Atlas Concorde - Import July 25 cogs for freight from SPS to Netsuite,Import July 25 cogs for freight from SPS to Netsuite,,770.00
EXTERNAL - 24JS112607-Inventory,709,A12001 - Inventory (New),953,953,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JS112607-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,43.00,
EXTERNAL - 24JS112607-Inventory,709.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Jasfer Industry Co., Limited",137,24JS112607-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,43.00
EXTERNAL - GV2024096-Inventory,710,A12001 - Inventory (New),953,953,,,7/29/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024096-Inventory,"Cambodian Zulite Stone Co., Ltd. - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,81.00,
EXTERNAL - GV2024096-Inventory,710.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024096-Inventory,"Cambodian Zulite Stone Co., Ltd. - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,81.00
EXTERNAL - 24RT112608-Inventory,711,A12001 - Inventory (New),953,953,,,7/29/2025,"Jasfer Industry Co., Limited",137,24RT112608-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,32.00,
EXTERNAL - 24RT112608-Inventory,711.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Jasfer Industry Co., Limited",137,24RT112608-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,32.00
EXTERNAL - 24JS112702-Inventory,712,A12001 - Inventory (New),953,953,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JS112702-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,43.00,
EXTERNAL - 24JS112702-Inventory,712.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Jasfer Industry Co., Limited",137,24JS112702-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,43.00
EXTERNAL - 24JS102508-Inventory,713,A12001 - Inventory (New),953,953,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JS102508-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,43.00,
EXTERNAL - 24JS102508-Inventory,713.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Jasfer Industry Co., Limited",137,24JS102508-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,43.00
EXTERNAL - 24JSF12008-Inventory,714,A12001 - Inventory (New),953,953,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF12008-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,34.00,
EXTERNAL - 24JSF12008-Inventory,714.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF12008-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,34.00
EXTERNAL - 24BL120201-Inventory,715,A12001 - Inventory (New),953,953,,,7/29/2025,"Jasfer Industry Co., Limited",137,24BL120201-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,33.00,
EXTERNAL - 24BL120201-Inventory,715.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Jasfer Industry Co., Limited",137,24BL120201-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,33.00
EXTERNAL - 24RT120202-Inventory,716,A12001 - Inventory (New),953,953,,,7/29/2025,"Jasfer Industry Co., Limited",137,24RT120202-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,64.00,
EXTERNAL - 24RT120202-Inventory,716.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Jasfer Industry Co., Limited",137,24RT120202-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,64.00
EXTERNAL - 24JSF11065-Inventory,717,A12001 - Inventory (New),953,953,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF11065-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,34.00,
EXTERNAL - 24JSF11065-Inventory,717.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF11065-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,34.00
EXTERNAL - 24JSF09056-Inventory,718,A12001 - Inventory (New),953,953,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF09056-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,65.00,
EXTERNAL - 24JSF09056-Inventory,718.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF09056-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,65.00
EXTERNAL - 24JSF11053-Inventory,719,A12001 - Inventory (New),953,953,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF11053-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,34.00,
EXTERNAL - 24JSF11053-Inventory,719.5,,981,,A51001 - Freight - Out - Expense (New),981,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF11053-Inventory,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,34.00
