External ID,SL.NO,Date, Acc ID,Credit Acc,Invoice#,Location,Type,Memo,Party,Entity ID,Debit,Credit
ACC_REG-36734,352,11/29/2024,974,,36734,GV,Invoice,Import of sales discount from SPS,"ELEMENT FORTSMITH, ARKANSAS",3330,50.76,
ACC_REG-36734,352.5,11/29/2024,950,950,36734,GV,Invoice,Import of sales discount from SPS,"ELEMENT FORTSMITH, ARKANSAS",3330,,50.76
ACC_REG-36739/2,353,11/29/2024,974,,36739/2,GV,Invoice,Import of sales discount from SPS,"ELEMENT FORTSMITH, ARKANSAS",3330,29.23,
ACC_REG-36739/2,353.5,11/29/2024,950,950,36739/2,GV,Invoice,Import of sales discount from SPS,"ELEMENT FORTSMITH, ARKANSAS",3330,,29.23
ACC_REG-36740/7,354,11/29/2024,974,,36740/7,GV,Invoice,Import of sales discount from SPS,"ELEMENT FORTSMITH, ARKANSAS",3330,1860.21,
ACC_REG-36740/7,354.5,11/29/2024,950,950,36740/7,GV,Invoice,Import of sales discount from SPS,"ELEMENT FORTSMITH, ARKANSAS",3330,,1860.21
ACC_REG-37052/9,355,11/29/2024,974,,37052/9,GV,Invoice,Import of sales discount from SPS,DFW Joseph Investments LLC,1708,131181.36,
ACC_REG-37052/9,355.5,11/29/2024,950,950,37052/9,GV,Invoice,Import of sales discount from SPS,DFW Joseph Investments LLC,1708,,131181.36
ACC_REG-36719,356,12/02/2024,974,,36719,GV,Invoice,Import of sales discount from SPS,"ELEMENT FORTSMITH, ARKANSAS",3330,1349.20,
ACC_REG-36719,356.5,12/02/2024,950,950,36719,GV,Invoice,Import of sales discount from SPS,"ELEMENT FORTSMITH, ARKANSAS",3330,,1349.20
ACC_REG-37599,357,12/06/2024,974,,37599,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,3686.45,
ACC_REG-37599,357.5,12/06/2024,950,950,37599,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,,3686.45
ACC_REG-35937/4,358,12/10/2024,974,,35937/4,GV,Invoice,Import of sales discount from SPS,"La Quinta Hawthorn - DeSoto,TX",3119,1671.92,
ACC_REG-35937/4,358.5,12/10/2024,950,950,35937/4,GV,Invoice,Import of sales discount from SPS,"La Quinta Hawthorn - DeSoto,TX",3119,,1671.92
ACC_REG-37745/2,359,12/12/2024,974,,37745/2,GV,Invoice,Import of sales discount from SPS,E&S Flooring LLC,524,0.32,
ACC_REG-37745/2,359.5,12/12/2024,950,950,37745/2,GV,Invoice,Import of sales discount from SPS,E&S Flooring LLC,524,,0.32
ACC_REG-36661,360,12/17/2024,974,,36661,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,419.35,
ACC_REG-36661,360.5,12/17/2024,950,950,36661,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,,419.35
ACC_REG-36656,361,12/18/2024,974,,36656,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,416.85,
ACC_REG-36656,361.5,12/18/2024,950,950,36656,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,,416.85
ACC_REG-37053/2,362,12/18/2024,974,,37053/2,GV,Invoice,Import of sales discount from SPS,DFW Joseph Investments LLC,1708,44657.41,
ACC_REG-37053/2,362.5,12/18/2024,950,950,37053/2,GV,Invoice,Import of sales discount from SPS,DFW Joseph Investments LLC,1708,,44657.41
ACC_REG-36662,363,12/19/2024,974,,36662,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,2730.40,
ACC_REG-36662,363.5,12/19/2024,950,950,36662,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,,2730.40
ACC_REG-37057,364,12/19/2024,974,,37057,GV,Invoice,Import of sales discount from SPS,DFW Joseph Investments LLC,1708,19824.44,
ACC_REG-37057,364.5,12/19/2024,950,950,37057,GV,Invoice,Import of sales discount from SPS,DFW Joseph Investments LLC,1708,,19824.44
ACC_REG-37280/4,365,12/19/2024,974,,37280/4,GV,Invoice,Import of sales discount from SPS,Northlake Innkeepers I Ltd.,3375,18692.64,
ACC_REG-37280/4,365.5,12/19/2024,950,950,37280/4,GV,Invoice,Import of sales discount from SPS,Northlake Innkeepers I Ltd.,3375,,18692.64
ACC_REG-37592,366,12/20/2024,974,,37592,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,153.25,
ACC_REG-37592,366.5,12/20/2024,950,950,37592,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,,153.25
ACC_REG-37605,367,12/20/2024,974,,37605,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,6.42,
ACC_REG-37605,367.5,12/20/2024,950,950,37605,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,,6.42
ACC_REG-37606/3,368,12/20/2024,974,,37606/3,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,1737.63,
ACC_REG-37606/3,368.5,12/20/2024,950,950,37606/3,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,,1737.63
ACC_REG-37781/2,369,12/20/2024,974,,37781/2,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,3786.45,
ACC_REG-37781/2,369.5,12/20/2024,950,950,37781/2,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,3786.45
ACC_REG-36488,370,12/24/2024,974,,36488,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,1810.60,
ACC_REG-36488,370.5,12/24/2024,950,950,36488,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,,1810.60
ACC_REG-36502,371,12/24/2024,974,,36502,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,25.93,
ACC_REG-36502,371.5,12/24/2024,950,950,36502,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,,25.93
ACC_REG-37923,372,12/27/2024,974,,37923,GV,Invoice,Import of sales discount from SPS,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,2414.55,
ACC_REG-37923,372.5,12/27/2024,950,950,37923,GV,Invoice,Import of sales discount from SPS,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,,2414.55
ACC_REG-36672,373,12/30/2024,974,,36672,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,56.93,
ACC_REG-36672,373.5,12/30/2024,950,950,36672,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,,56.93
ACC_REG-37589,374,12/30/2024,974,,37589,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,2930.36,
ACC_REG-37589,374.5,12/30/2024,950,950,37589,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,,2930.36
ACC_REG-37604,375,12/30/2024,974,,37604,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,202.46,
ACC_REG-37604,375.5,12/30/2024,950,950,37604,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,,202.46
ACC_REG-37766,376,12/30/2024,974,,37766,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,3104.59,
ACC_REG-37766,376.5,12/30/2024,950,950,37766,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,3104.59
ACC_REG-37767,377,12/30/2024,974,,37767,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,8175.30,
ACC_REG-37767,377.5,12/30/2024,950,950,37767,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,8175.30
ACC_REG-37778,378,12/30/2024,974,,37778,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,363.76,
ACC_REG-37778,378.5,12/30/2024,950,950,37778,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,363.76
ACC_REG-36498/6,379,12/31/2024,974,,36498/6,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,1217.31,
ACC_REG-36498/6,379.5,12/31/2024,950,950,36498/6,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,,1217.31
ACC_REG-36592/2,380,12/31/2024,974,,36592/2,GV,Invoice,Import of sales discount from SPS,"Ascent Hospitality Hampton Inn & Suites Montgomery-South Airport,AL",3315,9547.59,
ACC_REG-36592/2,380.5,12/31/2024,950,950,36592/2,GV,Invoice,Import of sales discount from SPS,"Ascent Hospitality Hampton Inn & Suites Montgomery-South Airport,AL",3315,,9547.59
ACC_REG-36670/2,381,12/31/2024,974,,36670/2,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,1826.92,
ACC_REG-36670/2,381.5,12/31/2024,950,950,36670/2,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,,1826.92
ACC_REG-37203,383,01/03/2025,974,,37203,GV,Invoice,Import of sales discount from SPS,Comfort Inn Somerset KY,3720,35.00,
ACC_REG-37203,383.5,01/03/2025,950,950,37203,GV,Invoice,Import of sales discount from SPS,Comfort Inn Somerset KY,3720,,35.00
ACC_REG-37343,384,01/06/2025,974,,37343,GV,Invoice,Import of sales discount from SPS,Green Trail Builders,547,1573.00,
ACC_REG-37343,384.5,01/06/2025,950,950,37343,GV,Invoice,Import of sales discount from SPS,Green Trail Builders,547,,1573.00
ACC_REG-37947/5,385,01/06/2025,974,,37947/5,GV,Invoice,Import of sales discount from SPS,Supreme Bright Westlake I LLC,3394,15000.00,
ACC_REG-37947/5,385.5,01/06/2025,950,950,37947/5,GV,Invoice,Import of sales discount from SPS,Supreme Bright Westlake I LLC,3394,,15000.00
ACC_REG-37769/3,386,01/08/2025,974,,37769/3,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,7753.12,
ACC_REG-37769/3,386.5,01/08/2025,950,950,37769/3,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,7753.12
ACC_REG-35717/5,387,01/10/2025,974,,35717/5,GV,Invoice,Import of sales discount from SPS,Ascent hospitality Home2 Suites Fairburn GA,3316,2261.74,
ACC_REG-35717/5,387.5,01/10/2025,950,950,35717/5,GV,Invoice,Import of sales discount from SPS,Ascent hospitality Home2 Suites Fairburn GA,3316,,2261.74
ACC_REG-35721,388,01/10/2025,974,,35721,GV,Invoice,Import of sales discount from SPS,Ascent hospitality Home2 Suites Fairburn GA,3316,565.64,
ACC_REG-35721,388.5,01/10/2025,950,950,35721,GV,Invoice,Import of sales discount from SPS,Ascent hospitality Home2 Suites Fairburn GA,3316,,565.64
ACC_REG-36507,389,01/14/2025,974,,36507,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,303.39,
ACC_REG-36507,389.5,01/14/2025,950,950,36507,GV,Invoice,Import of sales discount from SPS,Hilton Garden Inn Nashville,2884,,303.39
ACC_REG-37054/3,390,01/14/2025,974,,37054/3,GV,Invoice,Import of sales discount from SPS,DFW Joseph Investments LLC,1708,7654.49,
ACC_REG-37054/3,390.5,01/14/2025,950,950,37054/3,GV,Invoice,Import of sales discount from SPS,DFW Joseph Investments LLC,1708,,7654.49
ACC_REG-37260/10,391,01/14/2025,974,,37260/10,GV,Invoice,Import of sales discount from SPS,"La Quinta Hawthorn - Miamisburg, OH",3358,20500.00,
ACC_REG-37260/10,391.5,01/14/2025,950,950,37260/10,GV,Invoice,Import of sales discount from SPS,"La Quinta Hawthorn - Miamisburg, OH",3358,,20500.00
ACC_REG-37289/3,392,01/17/2025,974,,37289/3,GV,Invoice,Import of sales discount from SPS,Northlake Innkeepers I Ltd.,3375,10955.62,
ACC_REG-37289/3,392.5,01/17/2025,950,950,37289/3,GV,Invoice,Import of sales discount from SPS,Northlake Innkeepers I Ltd.,3375,,10955.62
ACC_REG-37970,393,01/20/2025,974,,37970,GV,Invoice,Import of sales discount from SPS,Supreme Bright Westlake I LLC,3394,15000.00,
ACC_REG-37970,393.5,01/20/2025,950,950,37970,GV,Invoice,Import of sales discount from SPS,Supreme Bright Westlake I LLC,3394,,15000.00
ACC_REG-37061,394,01/24/2025,974,,37061,GV,Invoice,Import of sales discount from SPS,DFW Joseph Investments LLC,1708,33166.30,
ACC_REG-37061,394.5,01/24/2025,950,950,37061,GV,Invoice,Import of sales discount from SPS,DFW Joseph Investments LLC,1708,,33166.30
ACC_REG-37066,395,01/24/2025,974,,37066,GV,Invoice,Import of sales discount from SPS,DFW Joseph Investments LLC,1708,4887.25,
ACC_REG-37066,395.5,01/24/2025,950,950,37066,GV,Invoice,Import of sales discount from SPS,DFW Joseph Investments LLC,1708,,4887.25
ACC_REG-38212/5,396,01/24/2025,974,,38212/5,GV,Invoice,Import of sales discount from SPS,LQ Hawthorne Leavenworth,3412,757.44,
ACC_REG-38212/5,396.5,01/24/2025,950,950,38212/5,GV,Invoice,Import of sales discount from SPS,LQ Hawthorne Leavenworth,3412,,757.44
ACC_REG-37590,397,01/31/2025,974,,37590,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,2048.57,
ACC_REG-37590,397.5,01/31/2025,950,950,37590,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,,2048.57
ACC_REG-38296,398,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,37676.14,
ACC_REG-38296,398.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,37676.14
ACC_REG-38296,399,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,1323.78,
ACC_REG-38296,399.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,1323.78
ACC_REG-38296,400,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,4294.07,
ACC_REG-38296,400.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,4294.07
ACC_REG-38296,401,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,18836.70,
ACC_REG-38296,401.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,18836.70
ACC_REG-38296,402,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,36406.24,
ACC_REG-38296,402.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,36406.24
ACC_REG-38296,403,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,8143.08,
ACC_REG-38296,403.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,8143.08
ACC_REG-38296,404,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,857.14,
ACC_REG-38296,404.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,857.14
ACC_REG-38296,405,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,2100.00,
ACC_REG-38296,405.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,2100.00
ACC_REG-38296,406,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,2100.00,
ACC_REG-38296,406.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,2100.00
ACC_REG-38296,407,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,53991.99,
ACC_REG-38296,407.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,53991.99
ACC_REG-38296,408,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,49838.76,
ACC_REG-38296,408.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,49838.76
ACC_REG-38296,409,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,22674.90,
ACC_REG-38296,409.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,22674.90
ACC_REG-38296,410,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,4102.83,
ACC_REG-38296,410.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,4102.83
ACC_REG-38296,411,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,1375.96,
ACC_REG-38296,411.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,1375.96
ACC_REG-38296,412,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,1367.61,
ACC_REG-38296,412.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,1367.61
ACC_REG-38296,413,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,22118.46,
ACC_REG-38296,413.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,22118.46
ACC_REG-38296,414,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,20912.76,
ACC_REG-38296,414.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,20912.76
ACC_REG-38296,415,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,8507.10,
ACC_REG-38296,415.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,8507.10
ACC_REG-38296,416,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,1765.92,
ACC_REG-38296,416.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,1765.92
ACC_REG-38296,417,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,424.54,
ACC_REG-38296,417.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,424.54
ACC_REG-38296,418,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,571.43,
ACC_REG-38296,418.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,571.43
ACC_REG-38296,419,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,11940.82,
ACC_REG-38296,419.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,11940.82
ACC_REG-38296,420,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,595.74,
ACC_REG-38296,420.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,595.74
ACC_REG-38296,421,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,1164.13,
ACC_REG-38296,421.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,1164.13
ACC_REG-38296,422,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,147.12,
ACC_REG-38296,422.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,147.12
ACC_REG-38296,423,01/31/2025,974,,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,334.20,
ACC_REG-38296,423.5,01/31/2025,950,950,38296,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,334.20
ACC_REG-36698/8,424,02/03/2025,974,,36698/8,GV,Invoice,Import of sales discount from SPS,Vivek Tomer,718,411.56,
ACC_REG-36698/8,424.5,02/03/2025,950,950,36698/8,GV,Invoice,Import of sales discount from SPS,Vivek Tomer,718,,411.56
ACC_REG-37598,425,02/04/2025,974,,37598,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,5386.29,
ACC_REG-37598,425.5,02/04/2025,950,950,37598,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,,5386.29
ACC_REG-37774,426,02/04/2025,974,,37774,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,3835.93,
ACC_REG-37774,426.5,02/04/2025,950,950,37774,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,3835.93
ACC_REG-37783/2,427,02/04/2025,974,,37783/2,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,156.41,
ACC_REG-37783/2,427.5,02/04/2025,950,950,37783/2,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,156.41
ACC_REG-37175/2,428,02/05/2025,974,,37175/2,GV,Invoice,Import of sales discount from SPS,Body Harmony (Anthony Buck),3557,1000.00,
ACC_REG-37175/2,428.5,02/05/2025,950,950,37175/2,GV,Invoice,Import of sales discount from SPS,Body Harmony (Anthony Buck),3557,,1000.00
ACC_REG-38219/2,429,02/06/2025,974,,38219/2,GV,Invoice,Import of sales discount from SPS,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,13497.05,
ACC_REG-38219/2,429.5,02/06/2025,950,950,38219/2,GV,Invoice,Import of sales discount from SPS,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,,13497.05
ACC_REG-37693,430,02/10/2025,974,,37693,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,1930.74,
ACC_REG-37693,430.5,02/10/2025,950,950,37693,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,,1930.74
ACC_REG-37694,431,02/10/2025,974,,37694,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,708.14,
ACC_REG-37694,431.5,02/10/2025,950,950,37694,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,,708.14
ACC_REG-37678,432,02/12/2025,974,,37678,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,19591.39,
ACC_REG-37678,432.5,02/12/2025,950,950,37678,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,,19591.39
ACC_REG-37686,433,02/12/2025,974,,37686,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,174.55,
ACC_REG-37686,433.5,02/12/2025,950,950,37686,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,,174.55
ACC_REG-37692/4,434,02/12/2025,974,,37692/4,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,15753.02,
ACC_REG-37692/4,434.5,02/12/2025,950,950,37692/4,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,,15753.02
ACC_REG-37062,435,02/14/2025,974,,37062,GV,Invoice,Import of sales discount from SPS,DFW Joseph Investments LLC,1708,1107.55,
ACC_REG-37062,435.5,02/14/2025,950,950,37062,GV,Invoice,Import of sales discount from SPS,DFW Joseph Investments LLC,1708,,1107.55
ACC_REG-37063,436,02/14/2025,974,,37063,GV,Invoice,Import of sales discount from SPS,DFW Joseph Investments LLC,1708,23108.31,
ACC_REG-37063,436.5,02/14/2025,950,950,37063,GV,Invoice,Import of sales discount from SPS,DFW Joseph Investments LLC,1708,,23108.31
ACC_REG-37059/3,437,02/17/2025,974,,37059/3,GV,Invoice,Import of sales discount from SPS,DFW Joseph Investments LLC,1708,13268.35,
ACC_REG-37059/3,437.5,02/17/2025,950,950,37059/3,GV,Invoice,Import of sales discount from SPS,DFW Joseph Investments LLC,1708,,13268.35
ACC_REG-37784,438,02/17/2025,974,,37784,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,19.77,
ACC_REG-37784,438.5,02/17/2025,950,950,37784,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,19.77
ACC_REG-38138,439,02/17/2025,974,,38138,GV,Invoice,Import of sales discount from SPS,A-1 Clackamas LLC,1721,6396.27,
ACC_REG-38138,439.5,02/17/2025,950,950,38138,GV,Invoice,Import of sales discount from SPS,A-1 Clackamas LLC,1721,,6396.27
ACC_REG-38141/7,440,02/17/2025,974,,38141/7,GV,Invoice,Import of sales discount from SPS,A-1 Clackamas LLC,1721,25416.91,
ACC_REG-38141/7,440.5,02/17/2025,950,950,38141/7,GV,Invoice,Import of sales discount from SPS,A-1 Clackamas LLC,1721,,25416.91
ACC_REG-38142,441,02/17/2025,974,,38142,GV,Invoice,Import of sales discount from SPS,A-1 Clackamas LLC,1721,3811.59,
ACC_REG-38142,441.5,02/17/2025,950,950,38142,GV,Invoice,Import of sales discount from SPS,A-1 Clackamas LLC,1721,,3811.59
ACC_REG-38144,442,02/17/2025,974,,38144,GV,Invoice,Import of sales discount from SPS,A-1 Clackamas LLC,1721,606.81,
ACC_REG-38144,442.5,02/17/2025,950,950,38144,GV,Invoice,Import of sales discount from SPS,A-1 Clackamas LLC,1721,,606.81
ACC_REG-38697,443,02/17/2025,974,,38697,GV,Invoice,Import of sales discount from SPS,Andrea Wexler,2598,2.47,
ACC_REG-38697,443.5,02/17/2025,950,950,38697,GV,Invoice,Import of sales discount from SPS,Andrea Wexler,2598,,2.47
ACC_REG-HWY6 02-10-2025 to 02-16-2025,444,02/17/2025,974,,HWY6 02-10-2025 to 02-16-2025,GV,Bill,Import of sales discount from SPS,GV Facades LLC,2408,3.00,
ACC_REG-HWY6 02-10-2025 to 02-16-2025,444.5,02/17/2025,950,950,HWY6 02-10-2025 to 02-16-2025,GV,Bill,Import of sales discount from SPS,GV Facades LLC,2408,,3.00
ACC_REG-37451,445,02/18/2025,974,,37451,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,3900.00,
ACC_REG-37451,445.5,02/18/2025,950,950,37451,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality Tribute Carmel Indiana,2628,,3900.00
ACC_REG-37608,446,02/18/2025,974,,37608,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,414.82,
ACC_REG-37608,446.5,02/18/2025,950,950,37608,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,,414.82
ACC_REG-37775,447,02/18/2025,974,,37775,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,74.56,
