External ID,SL no,Debit,Account Internal ID,Credit ,credit,Date,Invoice,Customer/vendor,Entity ID,Description,Debit Amt,Credit Amt
AUGREVENUE-35797/3,285,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35797/3,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,1700.81,
AUGREVENUE-35797/3,285.5,,972,A40001 - Sales Income (New),972,08/30/2025,35797/3,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,,1700.81
AUGREVENUE-35797/4,286,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35797/4,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35797/4,286.5,,972,A40001 - Sales Income (New),972,08/30/2025,35797/4,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35799/5,287,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35799/5,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,5696.98,
AUGREVENUE-35799/5,287.5,,972,A40001 - Sales Income (New),972,08/30/2025,35799/5,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,,5696.98
AUGREVENUE-35799/6,288,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35799/6,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35799/6,288.5,,972,A40001 - Sales Income (New),972,08/30/2025,35799/6,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35800/4,289,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35800/4,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35800/4,289.5,,972,A40001 - Sales Income (New),972,08/30/2025,35800/4,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35804/5,290,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35804/5,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,13261.26,
AUGREVENUE-35804/5,290.5,,972,A40001 - Sales Income (New),972,08/30/2025,35804/5,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,,13261.26
AUGREVENUE-35807/3,291,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35807/3,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,11728.64,
AUGREVENUE-35807/3,291.5,,972,A40001 - Sales Income (New),972,08/30/2025,35807/3,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,,11728.64
AUGREVENUE-35807/4,292,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35807/4,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35807/4,292.5,,972,A40001 - Sales Income (New),972,08/30/2025,35807/4,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35808/3,293,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35808/3,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,1480.01,
AUGREVENUE-35808/3,293.5,,972,A40001 - Sales Income (New),972,08/30/2025,35808/3,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,,1480.01
AUGREVENUE-35808/4,294,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35808/4,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35808/4,294.5,,972,A40001 - Sales Income (New),972,08/30/2025,35808/4,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35809/3,295,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35809/3,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,29501.14,
AUGREVENUE-35809/3,295.5,,972,A40001 - Sales Income (New),972,08/30/2025,35809/3,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,,29501.14
AUGREVENUE-35809/4,296,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35809/4,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35809/4,296.5,,972,A40001 - Sales Income (New),972,08/30/2025,35809/4,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35811/2,297,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35811/2,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,16583.00,
AUGREVENUE-35811/2,297.5,,972,A40001 - Sales Income (New),972,08/30/2025,35811/2,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,,16583.00
AUGREVENUE-35812/3,298,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35812/3,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,14094.32,
AUGREVENUE-35812/3,298.5,,972,A40001 - Sales Income (New),972,08/30/2025,35812/3,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,,14094.32
AUGREVENUE-35812/4,299,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35812/4,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35812/4,299.5,,972,A40001 - Sales Income (New),972,08/30/2025,35812/4,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35812/5,300,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35812/5,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35812/5,300.5,,972,A40001 - Sales Income (New),972,08/30/2025,35812/5,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35813/2,301,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35813/2,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,1597.89,
AUGREVENUE-35813/2,301.5,,972,A40001 - Sales Income (New),972,08/30/2025,35813/2,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,,1597.89
AUGREVENUE-35813/3,302,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35813/3,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35813/3,302.5,,972,A40001 - Sales Income (New),972,08/30/2025,35813/3,Fairfield Townplace East Hartford,3335,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35818,303,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35818,BMK Construction LLC,474,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35818,303.5,,972,A40001 - Sales Income (New),972,08/30/2025,35818,BMK Construction LLC,474,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35912/6,304,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35912/6,BMK Construction LLC,474,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35912/6,304.5,,972,A40001 - Sales Income (New),972,08/30/2025,35912/6,BMK Construction LLC,474,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35940/4,305,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35940/4,"La Quinta Hawthorn - DeSoto,TX",3119,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35940/4,305.5,,972,A40001 - Sales Income (New),972,08/30/2025,35940/4,"La Quinta Hawthorn - DeSoto,TX",3119,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35942/8,306,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35942/8,"La Quinta Hawthorn - DeSoto,TX",3119,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35942/8,306.5,,972,A40001 - Sales Income (New),972,08/30/2025,35942/8,"La Quinta Hawthorn - DeSoto,TX",3119,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35949/5,307,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35949/5,"La Quinta Hawthorn - DeSoto,TX",3119,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35949/5,307.5,,972,A40001 - Sales Income (New),972,08/30/2025,35949/5,"La Quinta Hawthorn - DeSoto,TX",3119,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35957/8,308,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35957/8,"La Quinta Hawthorn - DeSoto,TX",3119,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35957/8,308.5,,972,A40001 - Sales Income (New),972,08/30/2025,35957/8,"La Quinta Hawthorn - DeSoto,TX",3119,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35959/10,309,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35959/10,"La Quinta Hawthorn - DeSoto,TX",3119,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35959/10,309.5,,972,A40001 - Sales Income (New),972,08/30/2025,35959/10,"La Quinta Hawthorn - DeSoto,TX",3119,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35959/11,310,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35959/11,"La Quinta Hawthorn - DeSoto,TX",3119,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35959/11,310.5,,972,A40001 - Sales Income (New),972,08/30/2025,35959/11,"La Quinta Hawthorn - DeSoto,TX",3119,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36008/8,311,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36008/8,LaQuinta Inn Pharr TX,3365,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36008/8,311.5,,972,A40001 - Sales Income (New),972,08/30/2025,36008/8,LaQuinta Inn Pharr TX,3365,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36008/9,312,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36008/9,LaQuinta Inn Pharr TX,3365,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36008/9,312.5,,972,A40001 - Sales Income (New),972,08/30/2025,36008/9,LaQuinta Inn Pharr TX,3365,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36016/3,313,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36016/3,Sunray Group / Holiday Inn Burlington Hotel & Conference Centre CANADA,3392,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36016/3,313.5,,972,A40001 - Sales Income (New),972,08/30/2025,36016/3,Sunray Group / Holiday Inn Burlington Hotel & Conference Centre CANADA,3392,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36016/4,314,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36016/4,Sunray Group / Holiday Inn Burlington Hotel & Conference Centre CANADA,3392,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36016/4,314.5,,972,A40001 - Sales Income (New),972,08/30/2025,36016/4,Sunray Group / Holiday Inn Burlington Hotel & Conference Centre CANADA,3392,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36016/5,315,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36016/5,Sunray Group / Holiday Inn Burlington Hotel & Conference Centre CANADA,3392,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36016/5,315.5,,972,A40001 - Sales Income (New),972,08/30/2025,36016/5,Sunray Group / Holiday Inn Burlington Hotel & Conference Centre CANADA,3392,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36016/6,316,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36016/6,Sunray Group / Holiday Inn Burlington Hotel & Conference Centre CANADA,3392,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36016/6,316.5,,972,A40001 - Sales Income (New),972,08/30/2025,36016/6,Sunray Group / Holiday Inn Burlington Hotel & Conference Centre CANADA,3392,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36016/7,317,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36016/7,Sunray Group / Holiday Inn Burlington Hotel & Conference Centre CANADA,3392,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36016/7,317.5,,972,A40001 - Sales Income (New),972,08/30/2025,36016/7,Sunray Group / Holiday Inn Burlington Hotel & Conference Centre CANADA,3392,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36016/8,318,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36016/8,Sunray Group / Holiday Inn Burlington Hotel & Conference Centre CANADA,3392,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36016/8,318.5,,972,A40001 - Sales Income (New),972,08/30/2025,36016/8,Sunray Group / Holiday Inn Burlington Hotel & Conference Centre CANADA,3392,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36016/9,319,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36016/9,Sunray Group / Holiday Inn Burlington Hotel & Conference Centre CANADA,3392,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36016/9,319.5,,972,A40001 - Sales Income (New),972,08/30/2025,36016/9,Sunray Group / Holiday Inn Burlington Hotel & Conference Centre CANADA,3392,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36048/4,320,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36048/4,LaQuinta - Stafford - TX,3544,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36048/4,320.5,,972,A40001 - Sales Income (New),972,08/30/2025,36048/4,LaQuinta - Stafford - TX,3544,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36072/7,321,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36072/7,Urban Atelier Group LLC,714,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36072/7,321.5,,972,A40001 - Sales Income (New),972,08/30/2025,36072/7,Urban Atelier Group LLC,714,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36072/8,322,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36072/8,Urban Atelier Group LLC,714,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36072/8,322.5,,972,A40001 - Sales Income (New),972,08/30/2025,36072/8,Urban Atelier Group LLC,714,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36073/10,323,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36073/10,"Yale Tile & Stone, LLC",727,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36073/10,323.5,,972,A40001 - Sales Income (New),972,08/30/2025,36073/10,"Yale Tile & Stone, LLC",727,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36073/11,324,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36073/11,"Yale Tile & Stone, LLC",727,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36073/11,324.5,,972,A40001 - Sales Income (New),972,08/30/2025,36073/11,"Yale Tile & Stone, LLC",727,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36073/12,325,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36073/12,"Yale Tile & Stone, LLC",727,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36073/12,325.5,,972,A40001 - Sales Income (New),972,08/30/2025,36073/12,"Yale Tile & Stone, LLC",727,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36081/2,326,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36081/2,LAQUINTA TRINIDAD CO,2707,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36081/2,326.5,,972,A40001 - Sales Income (New),972,08/30/2025,36081/2,LAQUINTA TRINIDAD CO,2707,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36081/3,327,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36081/3,LAQUINTA TRINIDAD CO,2707,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36081/3,327.5,,972,A40001 - Sales Income (New),972,08/30/2025,36081/3,LAQUINTA TRINIDAD CO,2707,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36095/2,328,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36095/2,Urban Atelier Group LLC,714,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36095/2,328.5,,972,A40001 - Sales Income (New),972,08/30/2025,36095/2,Urban Atelier Group LLC,714,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36096/5,329,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36096/5,335 8th Avenue,3545,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36096/5,329.5,,972,A40001 - Sales Income (New),972,08/30/2025,36096/5,335 8th Avenue,3545,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36096/7,330,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36096/7,335 8th Avenue,3545,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36096/7,330.5,,972,A40001 - Sales Income (New),972,08/30/2025,36096/7,335 8th Avenue,3545,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36096/8,331,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36096/8,335 8th Avenue,3545,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36096/8,331.5,,972,A40001 - Sales Income (New),972,08/30/2025,36096/8,335 8th Avenue,3545,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36096/9,332,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36096/9,335 8th Avenue,3545,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36096/9,332.5,,972,A40001 - Sales Income (New),972,08/30/2025,36096/9,335 8th Avenue,3545,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36133/8,333,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36133/8,"Wingate by Wyndham-Farmington, NM.",3268,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36133/8,333.5,,972,A40001 - Sales Income (New),972,08/30/2025,36133/8,"Wingate by Wyndham-Farmington, NM.",3268,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36155/3,334,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36155/3,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36155/3,334.5,,972,A40001 - Sales Income (New),972,08/30/2025,36155/3,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36155/4,335,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36155/4,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36155/4,335.5,,972,A40001 - Sales Income (New),972,08/30/2025,36155/4,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36158/3,336,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36158/3,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36158/3,336.5,,972,A40001 - Sales Income (New),972,08/30/2025,36158/3,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36158/4,337,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36158/4,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36158/4,337.5,,972,A40001 - Sales Income (New),972,08/30/2025,36158/4,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36162/5,338,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36162/5,CANDLEWOOD - PERRYSBERG,3546,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36162/5,338.5,,972,A40001 - Sales Income (New),972,08/30/2025,36162/5,CANDLEWOOD - PERRYSBERG,3546,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36199/11,339,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36199/11,Pinnacle Hospitality Partners / Hilton Garden inn Nashville,3547,Aug 25 product revenue in SPS,5.48,
AUGREVENUE-36199/11,339.5,,972,A40001 - Sales Income (New),972,08/30/2025,36199/11,Pinnacle Hospitality Partners / Hilton Garden inn Nashville,3547,Aug 25 product revenue in SPS,,5.48
AUGREVENUE-36234/2,340,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36234/2,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36234/2,340.5,,972,A40001 - Sales Income (New),972,08/30/2025,36234/2,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36237/2,341,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36237/2,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36237/2,341.5,,972,A40001 - Sales Income (New),972,08/30/2025,36237/2,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36240/5,342,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36240/5,Kings Bay Coastal Hotel Management LLC / Wingate Kingsland,3354,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36240/5,342.5,,972,A40001 - Sales Income (New),972,08/30/2025,36240/5,Kings Bay Coastal Hotel Management LLC / Wingate Kingsland,3354,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36240/6,343,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36240/6,Kings Bay Coastal Hotel Management LLC / Wingate Kingsland,3354,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36240/6,343.5,,972,A40001 - Sales Income (New),972,08/30/2025,36240/6,Kings Bay Coastal Hotel Management LLC / Wingate Kingsland,3354,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36240/7,344,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36240/7,Kings Bay Coastal Hotel Management LLC / Wingate Kingsland,3354,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36240/7,344.5,,972,A40001 - Sales Income (New),972,08/30/2025,36240/7,Kings Bay Coastal Hotel Management LLC / Wingate Kingsland,3354,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36247/2,345,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36247/2,Kings Bay Coastal Hotel Management LLC / Wingate Kingsland,3354,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36247/2,345.5,,972,A40001 - Sales Income (New),972,08/30/2025,36247/2,Kings Bay Coastal Hotel Management LLC / Wingate Kingsland,3354,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36247/3,346,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36247/3,Kings Bay Coastal Hotel Management LLC / Wingate Kingsland,3354,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36247/3,346.5,,972,A40001 - Sales Income (New),972,08/30/2025,36247/3,Kings Bay Coastal Hotel Management LLC / Wingate Kingsland,3354,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36247/4,347,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36247/4,Kings Bay Coastal Hotel Management LLC / Wingate Kingsland,3354,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36247/4,347.5,,972,A40001 - Sales Income (New),972,08/30/2025,36247/4,Kings Bay Coastal Hotel Management LLC / Wingate Kingsland,3354,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36316/5,348,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36316/5,LA QUINTA SHONTO AZ,3360,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-36316/5,348.5,,972,A40001 - Sales Income (New),972,08/30/2025,36316/5,LA QUINTA SHONTO AZ,3360,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-36317/2,349,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36317/2,LA QUINTA SHONTO AZ,3360,Aug 25 product revenue in SPS,0.00,
