External ID,Item ID,Item,Invoice ID/Reference,Length,Vendor ID,Vendor Name,Date,Amount,Subsidiary Id,Subsidiary,Memo,Account,Memo,Location,Bin,Bin ID,SERIAL/LOT NUMBER
NSOPENBALBILL608,40391,cogs,24JSF11039,10,137,"Jasfer Industry Co., Limited",05/21/2025,765.68,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20310,Import SPS data by Invoice in NetSuite,2,CW-001,17,1428
NSOPENBALBILL609,40391,cogs,25JSF01051,10,137,"Jasfer Industry Co., Limited",05/22/2025,5482.20,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20311,Import SPS data by Invoice in NetSuite,2,CW-001,17,1429
NSOPENBALBILL610,40391,cogs,W-0522,6,137,"Jasfer Industry Co., Limited",05/22/2025,-600000.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20312,Import SPS data by Invoice in NetSuite,2,CW-001,17,1430
NSOPENBALBILL611,40391,cogs,25JSF050241,11,137,"Jasfer Industry Co., Limited",05/24/2025,469.20,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20313,Import SPS data by Invoice in NetSuite,2,CW-001,17,1431
NSOPENBALBILL612,40391,cogs,24JSF11061,10,137,"Jasfer Industry Co., Limited",05/24/2025,620.58,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20314,Import SPS data by Invoice in NetSuite,2,CW-001,17,1432
NSOPENBALBILL613,40391,cogs,24BL010601,10,137,"Jasfer Industry Co., Limited",05/29/2025,18646.90,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20315,Import SPS data by Invoice in NetSuite,2,CW-001,17,1433
NSOPENBALBILL614,40391,cogs,24BL120402,10,137,"Jasfer Industry Co., Limited",05/29/2025,836.80,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20316,Import SPS data by Invoice in NetSuite,2,CW-001,17,1434
NSOPENBALBILL615,40391,cogs,25JSF01055,10,137,"Jasfer Industry Co., Limited",05/29/2025,2966.73,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20317,Import SPS data by Invoice in NetSuite,2,CW-001,17,1435
NSOPENBALBILL616,40391,cogs,25JSF04038,10,137,"Jasfer Industry Co., Limited",05/29/2025,41.25,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20318,Import SPS data by Invoice in NetSuite,2,CW-001,17,1436
NSOPENBALBILL617,40391,cogs,25RT021202,10,137,"Jasfer Industry Co., Limited",05/29/2025,1134.46,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20319,Import SPS data by Invoice in NetSuite,2,CW-001,17,1437
NSOPENBALBILL618,40391,cogs,25JSF02008,10,137,"Jasfer Industry Co., Limited",05/29/2025,6390.15,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20320,Import SPS data by Invoice in NetSuite,2,CW-001,17,1438
NSOPENBALBILL619,40391,cogs,25RT010901,10,137,"Jasfer Industry Co., Limited",05/29/2025,16364.07,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20321,Import SPS data by Invoice in NetSuite,2,CW-001,17,1439
NSOPENBALBILL620,40391,cogs,25JSF02017,10,137,"Jasfer Industry Co., Limited",05/29/2025,814.76,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20322,Import SPS data by Invoice in NetSuite,2,CW-001,17,1440
NSOPENBALBILL621,40391,cogs,25JS020701,10,137,"Jasfer Industry Co., Limited",05/29/2025,2516.59,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20323,Import SPS data by Invoice in NetSuite,2,CW-001,17,1441
NSOPENBALBILL622,40391,cogs,25JS011606,10,137,"Jasfer Industry Co., Limited",05/29/2025,12489.43,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20324,Import SPS data by Invoice in NetSuite,2,CW-001,17,1442
NSOPENBALBILL623,40391,cogs,25JS012001,10,137,"Jasfer Industry Co., Limited",05/29/2025,67336.53,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20325,Import SPS data by Invoice in NetSuite,2,CW-001,17,1443
NSOPENBALBILL624,40391,cogs,25JSF03053,10,137,"Jasfer Industry Co., Limited",05/29/2025,9624.49,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20326,Import SPS data by Invoice in NetSuite,2,CW-001,17,1444
NSOPENBALBILL625,40391,cogs,25JSF01031,10,137,"Jasfer Industry Co., Limited",05/29/2025,56645.36,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20327,Import SPS data by Invoice in NetSuite,2,CW-001,17,1445
NSOPENBALBILL626,40391,cogs,24JSF08043,10,137,"Jasfer Industry Co., Limited",05/29/2025,540.48,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20328,Import SPS data by Invoice in NetSuite,2,CW-001,17,1446
NSOPENBALBILL627,40391,cogs,24JSF04042,10,137,"Jasfer Industry Co., Limited",05/29/2025,352.83,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20329,Import SPS data by Invoice in NetSuite,2,CW-001,17,1447
NSOPENBALBILL628,40391,cogs,24JSF11059,10,137,"Jasfer Industry Co., Limited",05/29/2025,5751.69,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20330,Import SPS data by Invoice in NetSuite,2,CW-001,17,1448
NSOPENBALBILL629,40391,cogs,25BL021201,10,137,"Jasfer Industry Co., Limited",05/29/2025,43.49,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20331,Import SPS data by Invoice in NetSuite,2,CW-001,17,1449
NSOPENBALBILL630,40391,cogs,25BL021202,10,137,"Jasfer Industry Co., Limited",05/29/2025,2886.62,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20332,Import SPS data by Invoice in NetSuite,2,CW-001,17,1450
NSOPENBALBILL631,40391,cogs,24AG552GRV-V,12,137,"Jasfer Industry Co., Limited",05/30/2025,9436.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20333,Import SPS data by Invoice in NetSuite,2,CW-001,17,1451
NSOPENBALBILL632,40391,cogs,25JS032502,10,137,"Jasfer Industry Co., Limited",05/30/2025,68.67,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20334,Import SPS data by Invoice in NetSuite,2,CW-001,17,1452
NSOPENBALBILL633,40391,cogs,25JSF02006,10,137,"Jasfer Industry Co., Limited",05/30/2025,342.51,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20335,Import SPS data by Invoice in NetSuite,2,CW-001,17,1453
NSOPENBALBILL634,40391,cogs,24JSF12036,10,137,"Jasfer Industry Co., Limited",05/30/2025,6123.31,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20336,Import SPS data by Invoice in NetSuite,2,CW-001,17,1454
NSOPENBALBILL635,40391,cogs,25JSF02016,10,137,"Jasfer Industry Co., Limited",05/30/2025,5654.82,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20337,Import SPS data by Invoice in NetSuite,2,CW-001,17,1455
NSOPENBALBILL636,40391,cogs,25JSF01016,10,137,"Jasfer Industry Co., Limited",05/30/2025,213.51,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20338,Import SPS data by Invoice in NetSuite,2,CW-001,17,1456
NSOPENBALBILL637,40391,cogs,25JS032703,10,137,"Jasfer Industry Co., Limited",05/30/2025,1012.70,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20339,Import SPS data by Invoice in NetSuite,2,CW-001,17,1457
NSOPENBALBILL638,40391,cogs,24JSF12017,10,137,"Jasfer Industry Co., Limited",05/30/2025,61908.55,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20340,Import SPS data by Invoice in NetSuite,2,CW-001,17,1458
NSOPENBALBILL639,40391,cogs,24JSF12037,10,137,"Jasfer Industry Co., Limited",05/30/2025,1085.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20341,Import SPS data by Invoice in NetSuite,2,CW-001,17,1459
NSOPENBALBILL640,40391,cogs,24JS092501,10,137,"Jasfer Industry Co., Limited",05/30/2025,1125.75,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20342,Import SPS data by Invoice in NetSuite,2,CW-001,17,1460
NSOPENBALBILL641,40391,cogs,24JS101601,10,137,"Jasfer Industry Co., Limited",05/30/2025,2522.86,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20343,Import SPS data by Invoice in NetSuite,2,CW-001,17,1461
NSOPENBALBILL642,40391,cogs,24JS120607,10,137,"Jasfer Industry Co., Limited",05/30/2025,3493.50,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20344,Import SPS data by Invoice in NetSuite,2,CW-001,17,1462
NSOPENBALBILL643,40391,cogs,24JSF10073,10,137,"Jasfer Industry Co., Limited",05/30/2025,7827.20,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20345,Import SPS data by Invoice in NetSuite,2,CW-001,17,1463
NSOPENBALBILL644,40391,cogs,25JSF01010,10,137,"Jasfer Industry Co., Limited",06/01/2025,2245.46,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20346,Import SPS data by Invoice in NetSuite,2,CW-001,17,1464
NSOPENBALBILL645,40391,cogs,25BL022701,10,137,"Jasfer Industry Co., Limited",06/06/2025,7564.47,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20347,Import SPS data by Invoice in NetSuite,2,CW-001,17,1465
NSOPENBALBILL646,40391,cogs,24BL112004,10,137,"Jasfer Industry Co., Limited",06/08/2025,34035.94,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20348,Import SPS data by Invoice in NetSuite,2,CW-001,17,1466
NSOPENBALBILL647,40391,cogs,25JSF02070,10,137,"Jasfer Industry Co., Limited",06/08/2025,63221.69,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20349,Import SPS data by Invoice in NetSuite,2,CW-001,17,1467
NSOPENBALBILL648,40391,cogs,25BL030706,10,137,"Jasfer Industry Co., Limited",06/08/2025,13777.01,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20350,Import SPS data by Invoice in NetSuite,2,CW-001,17,1468
NSOPENBALBILL649,40391,cogs,24JS112003,10,137,"Jasfer Industry Co., Limited",06/08/2025,12822.52,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20351,Import SPS data by Invoice in NetSuite,2,CW-001,17,1469
NSOPENBALBILL650,40391,cogs,24JS121201,10,137,"Jasfer Industry Co., Limited",06/08/2025,1083.66,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20352,Import SPS data by Invoice in NetSuite,2,CW-001,17,1470
NSOPENBALBILL651,40391,cogs,25RT032501,10,137,"Jasfer Industry Co., Limited",06/08/2025,2468.36,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20353,Import SPS data by Invoice in NetSuite,2,CW-001,17,1471
NSOPENBALBILL652,40391,cogs,25GB0073,8,137,"Jasfer Industry Co., Limited",06/09/2025,0.01,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20354,Import SPS data by Invoice in NetSuite,2,CW-001,17,1472
NSOPENBALBILL653,40391,cogs,24JS110705,10,137,"Jasfer Industry Co., Limited",06/10/2025,499.36,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20355,Import SPS data by Invoice in NetSuite,2,CW-001,17,1473
NSOPENBALBILL654,40391,cogs,W-0610,6,137,"Jasfer Industry Co., Limited",06/10/2025,-19228.35,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20356,Import SPS data by Invoice in NetSuite,2,CW-001,17,1474
NSOPENBALBILL655,40391,cogs,25JS010401,10,137,"Jasfer Industry Co., Limited",06/27/2025,10816.52,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20357,Import SPS data by Invoice in NetSuite,2,CW-001,17,1475
NSOPENBALBILL656,40391,cogs,25JSF01041,10,137,"Jasfer Industry Co., Limited",06/28/2025,9278.55,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20358,Import SPS data by Invoice in NetSuite,2,CW-001,17,1476
NSOPENBALBILL657,40391,cogs,25JS032705,10,137,"Jasfer Industry Co., Limited",06/28/2025,6052.22,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20359,Import SPS data by Invoice in NetSuite,2,CW-001,17,1477
NSOPENBALBILL658,40391,cogs,25BL042101,10,137,"Jasfer Industry Co., Limited",06/28/2025,143.03,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20360,Import SPS data by Invoice in NetSuite,2,CW-001,17,1478
NSOPENBALBILL659,40391,cogs,25JSF03217,10,137,"Jasfer Industry Co., Limited",06/28/2025,22156.83,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20361,Import SPS data by Invoice in NetSuite,2,CW-001,17,1479
NSOPENBALBILL660,40391,cogs,25JSF04010,10,137,"Jasfer Industry Co., Limited",06/28/2025,717.83,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20362,Import SPS data by Invoice in NetSuite,2,CW-001,17,1480
NSOPENBALBILL661,40391,cogs,25JSF04047,10,137,"Jasfer Industry Co., Limited",06/28/2025,4226.09,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20363,Import SPS data by Invoice in NetSuite,2,CW-001,17,1481
NSOPENBALBILL662,40391,cogs,24RT090901,10,137,"Jasfer Industry Co., Limited",06/28/2025,1168.19,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20364,Import SPS data by Invoice in NetSuite,2,CW-001,17,1482
NSOPENBALBILL663,40391,cogs,24JSF12014,10,137,"Jasfer Industry Co., Limited",06/28/2025,1340.70,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20365,Import SPS data by Invoice in NetSuite,2,CW-001,17,1483
NSOPENBALBILL664,40391,cogs,25RT02201,9,137,"Jasfer Industry Co., Limited",06/28/2025,39.31,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20366,Import SPS data by Invoice in NetSuite,2,CW-001,17,1484
NSOPENBALBILL665,40391,cogs,25RT030502,10,137,"Jasfer Industry Co., Limited",06/28/2025,288.50,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20367,Import SPS data by Invoice in NetSuite,2,CW-001,17,1485
NSOPENBALBILL666,40391,cogs,25RT030706,10,137,"Jasfer Industry Co., Limited",06/28/2025,1183.35,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20368,Import SPS data by Invoice in NetSuite,2,CW-001,17,1486
NSOPENBALBILL667,40391,cogs,25RT04010,9,137,"Jasfer Industry Co., Limited",06/28/2025,1859.93,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20369,Import SPS data by Invoice in NetSuite,2,CW-001,17,1487
NSOPENBALBILL668,40391,cogs,25JSF01007,10,137,"Jasfer Industry Co., Limited",06/30/2025,440.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20370,Import SPS data by Invoice in NetSuite,2,CW-001,17,1488
NSOPENBALBILL669,40391,cogs,25JSF05069,10,137,"Jasfer Industry Co., Limited",06/30/2025,3265.82,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20371,Import SPS data by Invoice in NetSuite,2,CW-001,17,1489
NSOPENBALBILL670,40391,cogs,36587 - Invoice,15,137,"Jasfer Industry Co., Limited",06/30/2025,1446.55,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20372,Import SPS data by Invoice in NetSuite,2,CW-001,17,1490
NSOPENBALBILL671,40391,cogs,40329 - Invoice,15,137,"Jasfer Industry Co., Limited",06/30/2025,6517.91,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20373,Import SPS data by Invoice in NetSuite,2,CW-001,17,1491
NSOPENBALBILL672,40391,cogs,36505 - Invoice,15,137,"Jasfer Industry Co., Limited",06/30/2025,3276.67,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20374,Import SPS data by Invoice in NetSuite,2,CW-001,17,1492
NSOPENBALBILL673,40391,cogs,24RT111401-1,12,137,"Jasfer Industry Co., Limited",06/30/2025,50645.94,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20375,Import SPS data by Invoice in NetSuite,2,CW-001,17,1493
NSOPENBALBILL674,40391,cogs,37618 - Invoice,15,137,"Jasfer Industry Co., Limited",06/30/2025,13950.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20376,Import SPS data by Invoice in NetSuite,2,CW-001,17,1494
NSOPENBALBILL675,40391,cogs,42446-invoice,13,137,"Jasfer Industry Co., Limited",06/30/2025,3131.91,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20377,Import SPS data by Invoice in NetSuite,2,CW-001,17,1495
NSOPENBALBILL676,40391,cogs,7.80E+11,12,137,"Jasfer Industry Co., Limited",06/30/2025,868.82,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20378,Import SPS data by Invoice in NetSuite,2,CW-001,17,1496
NSOPENBALBILL677,40391,cogs,W-0415,6,2395,Juniper Design Group,04/15/2025,-6489.69,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20379,Import SPS data by Invoice in NetSuite,2,CW-001,17,1497
NSOPENBALBILL686,40391,cogs,K2808,5,1262,Kuartz Surfaces & Kitchens,06/17/2024,1824.25,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20388,Import SPS data by Invoice in NetSuite,2,CW-001,17,1498
NSOPENBALBILL687,40391,cogs,K2926,5,1262,Kuartz Surfaces & Kitchens,08/28/2024,4080.27,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20389,Import SPS data by Invoice in NetSuite,2,CW-001,17,1499
NSOPENBALBILL688,40391,cogs,22325,5,154,Lift Service Now,09/11/2024,4974.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20390,Import SPS data by Invoice in NetSuite,2,CW-001,17,1500
NSOPENBALBILL689,40391,cogs,22326,5,154,Lift Service Now,09/11/2024,4816.11,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20391,Import SPS data by Invoice in NetSuite,2,CW-001,17,1501
NSOPENBALBILL690,40391,cogs,3.77E+37,11,1584,Luis Hernandez,05/29/2025,3465.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20392,Import SPS data by Invoice in NetSuite,2,CW-001,17,1502
NSOPENBALBILL692,40391,cogs,25760001,8,1562,Marmite Sp. z o.o - Poland,11/19/2024,285.80,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20394,Import SPS data by Invoice in NetSuite,2,CW-001,17,1503
NSOPENBALBILL693,40391,cogs,25760438,8,1562,Marmite Sp. z o.o - Poland,05/12/2025,2349.15,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20395,Import SPS data by Invoice in NetSuite,2,CW-001,17,1504
NSOPENBALBILL695,40391,cogs,20240217,8,1266,MASOMEX GLOBAL,02/17/2024,713.90,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20397,Import SPS data by Invoice in NetSuite,2,CW-001,17,1505
NSOPENBALBILL696,40391,cogs,MMG/2024-25/10,14,1266,MASOMEX GLOBAL,01/01/2025,140.60,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20398,Import SPS data by Invoice in NetSuite,2,CW-001,17,1506
NSOPENBALBILL697,40391,cogs,W-0220,6,1266,MASOMEX GLOBAL,02/20/2025,-1951.83,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20399,Import SPS data by Invoice in NetSuite,2,CW-001,17,1507
NSOPENBALBILL698,40391,cogs,24/09,5,1266,MASOMEX GLOBAL,06/30/2025,66.35,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20400,Import SPS data by Invoice in NetSuite,2,CW-001,17,1508
NSOPENBALBILL702,40391,cogs,W-0811,6,168,MELLOWLAND FURNISHING INC,08/11/2023,-90.03,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20404,Import SPS data by Invoice in NetSuite,2,CW-001,17,1509
NSOPENBALBILL703,40391,cogs,W-0817,6,168,MELLOWLAND FURNISHING INC,08/17/2023,-513.70,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20405,Import SPS data by Invoice in NetSuite,2,CW-001,17,1510
NSOPENBALBILL704,40391,cogs,W-0116,6,168,MELLOWLAND FURNISHING INC,01/16/2024,-102.74,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20406,Import SPS data by Invoice in NetSuite,2,CW-001,17,1511
NSOPENBALBILL705,40391,cogs,32045 - Invoice,15,168,MELLOWLAND FURNISHING INC,06/30/2025,2752.50,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20407,Import SPS data by Invoice in NetSuite,2,CW-001,17,1512
NSOPENBALBILL706,40391,cogs,32541 - Invoice,15,168,MELLOWLAND FURNISHING INC,06/30/2025,3283.03,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20408,Import SPS data by Invoice in NetSuite,2,CW-001,17,1513
NSOPENBALBILL708,40391,cogs,680047,6,1962,"MileStone Florim USA, Inc.",01/15/2025,2064.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20410,Import SPS data by Invoice in NetSuite,2,CW-001,17,1514
NSOPENBALBILL709,40391,cogs,90457176 - 60294,16,1962,"MileStone Florim USA, Inc.",06/30/2025,23819.04,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20411,Import SPS data by Invoice in NetSuite,2,CW-001,17,1515
NSOPENBALBILL710,40391,cogs,14594728,8,1269,Milliken,12/19/2023,7569.67,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20412,Import SPS data by Invoice in NetSuite,2,CW-001,17,1516
NSOPENBALBILL731,40391,cogs,S020359,7,1270,Modular Shower Walls,01/01/2025,3729.94,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20433,Import SPS data by Invoice in NetSuite,2,CW-001,17,1517
NSOPENBALBILL732,40391,cogs,S020448,7,1270,Modular Shower Walls,01/01/2025,0.07,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20434,Import SPS data by Invoice in NetSuite,2,CW-001,17,1518
NSOPENBALBILL733,40391,cogs,S020537,7,1270,Modular Shower Walls,01/15/2025,0.19,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20435,Import SPS data by Invoice in NetSuite,2,CW-001,17,1519
NSOPENBALBILL734,40391,cogs,S020365,7,1270,Modular Shower Walls,02/01/2025,3933.93,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20436,Import SPS data by Invoice in NetSuite,2,CW-001,17,1520
NSOPENBALBILL735,40391,cogs,S020971,7,1270,Modular Shower Walls,03/28/2025,19580.88,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20437,Import SPS data by Invoice in NetSuite,2,CW-001,17,1521
NSOPENBALBILL736,40391,cogs,S020972,7,1270,Modular Shower Walls,03/28/2025,22480.30,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20438,Import SPS data by Invoice in NetSuite,2,CW-001,17,1522
NSOPENBALBILL737,40391,cogs,S020973,7,1270,Modular Shower Walls,03/28/2025,14412.83,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20439,Import SPS data by Invoice in NetSuite,2,CW-001,17,1523
NSOPENBALBILL738,40391,cogs,S020974-RPL,11,1270,Modular Shower Walls,03/28/2025,534.82,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20440,Import SPS data by Invoice in NetSuite,2,CW-001,17,1524
NSOPENBALBILL739,40391,cogs,S020975,7,1270,Modular Shower Walls,03/28/2025,1324.81,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20441,Import SPS data by Invoice in NetSuite,2,CW-001,17,1525
NSOPENBALBILL740,40391,cogs,S021038,7,1270,Modular Shower Walls,04/07/2025,627.03,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20442,Import SPS data by Invoice in NetSuite,2,CW-001,17,1526
NSOPENBALBILL741,40391,cogs,S021063,7,1270,Modular Shower Walls,04/10/2025,9332.40,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20443,Import SPS data by Invoice in NetSuite,2,CW-001,17,1527
NSOPENBALBILL742,40391,cogs,S021064,7,1270,Modular Shower Walls,04/10/2025,1054.05,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20444,Import SPS data by Invoice in NetSuite,2,CW-001,17,1528
NSOPENBALBILL743,40391,cogs,S021076,7,1270,Modular Shower Walls,04/15/2025,6585.59,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20445,Import SPS data by Invoice in NetSuite,2,CW-001,17,1529
NSOPENBALBILL744,40391,cogs,S021121,7,1270,Modular Shower Walls,04/25/2025,1572.59,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20446,Import SPS data by Invoice in NetSuite,2,CW-001,17,1530
NSOPENBALBILL745,40391,cogs,S021134,7,1270,Modular Shower Walls,04/29/2025,28904.40,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20447,Import SPS data by Invoice in NetSuite,2,CW-001,17,1531
NSOPENBALBILL746,40391,cogs,S021137,7,1270,Modular Shower Walls,04/29/2025,4390.92,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20448,Import SPS data by Invoice in NetSuite,2,CW-001,17,1532
NSOPENBALBILL747,40391,cogs,S021152,7,1270,Modular Shower Walls,04/30/2025,3914.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20449,Import SPS data by Invoice in NetSuite,2,CW-001,17,1533
NSOPENBALBILL748,40391,cogs,S021153,7,1270,Modular Shower Walls,04/30/2025,1777.60,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20450,Import SPS data by Invoice in NetSuite,2,CW-001,17,1534
NSOPENBALBILL749,40391,cogs,S021191,7,1270,Modular Shower Walls,05/07/2025,322.01,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20451,Import SPS data by Invoice in NetSuite,2,CW-001,17,1535
NSOPENBALBILL750,40391,cogs,S021249,7,1270,Modular Shower Walls,05/16/2025,566.02,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20452,Import SPS data by Invoice in NetSuite,2,CW-001,17,1536
NSOPENBALBILL751,40391,cogs,S021254,7,1270,Modular Shower Walls,05/16/2025,2542.55,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20453,Import SPS data by Invoice in NetSuite,2,CW-001,17,1537
NSOPENBALBILL752,40391,cogs,S021275,7,1270,Modular Shower Walls,05/21/2025,28.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20454,Import SPS data by Invoice in NetSuite,2,CW-001,17,1538
NSOPENBALBILL753,40391,cogs,S021295,7,1270,Modular Shower Walls,05/23/2025,161.44,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20455,Import SPS data by Invoice in NetSuite,2,CW-001,17,1539
NSOPENBALBILL754,40391,cogs,S021470,7,1270,Modular Shower Walls,06/27/2025,22737.33,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20456,Import SPS data by Invoice in NetSuite,2,CW-001,17,1540
